"","bo_year_rank","worldwidegross","domesticgross","overseasgross","runtimeMinutes","averageRating","numVotes","Hcluster","km.cluster"
"1",1,919800000,441200000,478600000,93,7.2,388573,1,5
"2",1,896900000,290000000,606900000,157,7.7,496989,1,5
"3",1,1067000000,415000000,652000000,103,8.3,699402,1,5
"4",1,1003000000,533300000,469700000,152,9,2099320,1,5
"5",1,2778900000,749800000,2029200000,162,7.8,1058536,1,5
"6",1,1276500000,400700000,875700000,102,7.5,524312,1,5
"7",2,460600000,187700000,272900000,155,8.5,1232353,1,6
"8",2,899200000,339700000,559500000,100,8.1,881573,1,5
"9",2,879000000,262000000,617000000,161,7.4,501482,1,5
"10",2,796700000,249500000,547100000,142,7.9,498098,1,5
"11",2,786600000,317100000,469500000,122,6.1,398146,2,5
"12",2,1671700000,652300000,1019400000,124,7,546475,1,5
"13",2,939900000,292000000,647900000,138,7.5,461705,1,5
"14",2,758200000,217500000,540700000,149,6.6,376528,2,5
"15",2,934400000,302000000,632500000,153,7.6,426120,1,5
"16",2,1108600000,304400000,804200000,143,7.7,597291,1,5
"17",2,1214800000,409000000,805800000,130,7.2,705507,1,5
"18",2,1346900000,700100000,646900000,134,7.3,540101,1,5
"19",3,1236000000,226000000,1010000000,136,6.7,185825,1,5
"20",3,821700000,403700000,418000000,121,7.3,649160,1,5
"21",3,429600000,233600000,196000000,143,7.8,479888,2,6
"22",3,742100000,281600000,460600000,138,7.2,485179,2,5
"23",3,783800000,373600000,410200000,127,7.3,508476,1,5
"24",3,890900000,336500000,554300000,139,6.2,468311,1,5
"25",3,631700000,215400000,416300000,92,7.5,387766,2,7
"26",3,1084900000,448100000,636800000,164,8.4,1406699,1,5
"27",3,970800000,368100000,602700000,98,7.4,348825,1,5
"28",3,773300000,333200000,440200000,121,8.1,970242,1,5
"29",3,1028600000,486300000,542300000,97,7.3,218252,1,5
"30",3,1516000000,353000000,1163000000,137,7.2,339759,1,5
"31",4,1034800000,264600000,770200000,89,6.3,96762,1,5
"32",4,1242800000,608600000,634200000,118,7.7,214689,1,5
"33",4,1128300000,426800000,701400000,123,7,357882,1,5
"34",4,484400000,267700000,216700000,90,7.8,571247,2,7
"35",4,374100000,182800000,191300000,127,6.4,182236,3,7
"36",4,633000000,261400000,371600000,115,8,613133,2,5
"37",4,599000000,167400000,431600000,144,8,544756,2,5
"38",4,591700000,234300000,357500000,116,6.5,391923,2,7
"39",4,799000000,322700000,476200000,93,6,260078,2,5
"40",4,624400000,227900000,396400000,92,6.4,417688,2,7
"41",4,828300000,292600000,535700000,148,8.8,1872207,1,5
"42",4,758500000,241400000,517100000,97,7,310693,2,5
"43",4,1023800000,341300000,682500000,108,8,391876,1,5
"44",5,441800000,190400000,251400000,88,6.2,320071,2,7
"45",5,349800000,137700000,212100000,82,6.5,48559,3,7
"46",5,484600000,242800000,241800000,101,6.7,350126,2,7
"47",5,611400000,370300000,241100000,127,7.1,202809,2,7
"48",5,550500000,218100000,332400000,187,7.2,371159,2,6
"49",5,709700000,319200000,390500000,144,7,573761,2,5
"50",5,574500000,250900000,323600000,108,6.4,291213,2,7
"51",5,752600000,238700000,513900000,93,6.3,170419,2,5
"52",5,769700000,166100000,603600000,158,5.8,331834,2,5
"53",5,1148100000,335100000,813000000,143,7,295967,1,5
"54",5,1058100000,432400000,625700000,100,8.1,91800,1,5
"55",5,1159400000,336000000,823400000,91,6.4,197407,1,5
"56",6,345100000,260000000,85100000,104,6.1,185313,3,7
"57",6,449200000,198500000,250700000,183,6.2,295811,2,7
"58",6,432000000,160900000,271000000,133,6.1,193725,2,7
"59",6,462200000,244100000,218100000,117,7.1,336211,2,7
"60",6,544300000,186700000,357500000,124,6.4,391141,2,7
"61",6,456800000,111100000,345600000,154,7.7,374407,2,6
"62",6,532700000,193600000,339100000,86,6.9,338150,2,7
"63",6,620700000,206400000,414300000,111,8,589957,2,5
"64",6,735100000,293000000,442100000,96,8.2,860858,1,5
"65",6,665700000,165200000,500400000,90,7.2,232881,2,7
"66",6,903700000,216400000,687200000,134,8,378010,1,5
"67",6,880700000,200100000,680600000,148,6.8,356886,1,5
"68",6,875500000,368400000,507100000,87,6.5,168032,1,5
"69",7,433000000,202000000,231000000,130,6.3,286816,2,7
"70",7,330400000,166200000,164200000,108,7,295465,3,7
"71",7,408200000,228000000,180300000,106,6.7,320104,2,7
"72",7,516600000,279300000,237400000,115,6.3,240276,2,7
"73",7,585300000,256400000,329000000,101,7.2,642025,2,5
"74",7,586100000,168400000,417700000,106,6.6,381133,2,7
"75",7,757900000,262000000,495900000,136,6.9,532276,2,5
"76",7,623900000,312400000,311500000,124,7,670786,2,5
"77",7,744200000,268500000,475700000,104,7.3,297220,2,5
"78",7,626100000,209800000,416300000,130,7.3,334163,2,7
"79",7,857600000,356500000,501100000,95,8.2,548854,1,5
"80",8,863800000,389800000,473900000,136,7.6,502829,1,5
"81",8,699800000,5900000,693900000,125,6.1,20596,2,7
"82",8,368800000,181200000,187600000,92,5.9,278333,3,7
"83",8,328700000,182600000,146100000,130,6.4,148420,3,7
"84",8,427300000,139300000,288000000,129,6.7,421230,2,7
"85",8,383300000,176400000,206900000,81,7.5,409133,2,7
"86",8,497400000,133400000,364000000,163,7.2,458016,2,6
"87",8,475000000,206500000,268500000,115,6.6,394982,2,7
"88",8,585200000,318400000,266800000,126,7.9,880074,1,5
"89",8,591800000,200800000,391000000,100,7.7,372527,2,7
"90",8,527100000,183100000,343900000,87,7.3,295013,2,7
"91",8,524000000,209000000,315000000,128,7.6,554016,2,6
"92",8,586800000,254500000,332300000,102,6.4,437801,2,7
"93",8,723200000,274100000,449100000,91,7.7,720041,1,5
"94",8,710600000,208500000,502100000,130,7.6,393869,2,5
"95",9,778900000,318500000,460500000,119,7.7,414159,2,5
"96",9,296300000,157300000,139000000,104,7.4,543123,2,6
"97",9,368700000,241400000,127300000,95,6.5,114558,3,7
"98",9,367300000,160900000,206400000,90,6,156588,3,7
"99",9,391100000,200100000,191000000,154,6,262014,2,7
"100",9,372700000,205300000,167400000,140,8.2,1211760,1,6
"101",9,563700000,142600000,421100000,103,5.4,78531,2,7
"102",9,668000000,291000000,377000000,143,7.1,654790,2,5
"103",9,663400000,3300000,660100000,110,7.8,1433,2,7
"104",9,543100000,251500000,291600000,95,7.6,470732,2,7
"105",9,694400000,408000000,286400000,142,7.2,802640,1,5
"106",9,783100000,363100000,420000000,108,8,837240,1,5
"107",9,709000000,202900000,506100000,142,6.6,394097,2,5
"108",10,630200000,228400000,401700000,144,8,693584,2,5
"109",10,291400000,155500000,136000000,130,6.6,111361,3,7
"110",10,273300000,138600000,134700000,147,6.6,209021,3,7
"111",10,358400000,132100000,226300000,145,7.6,475404,2,6
"112",10,351700000,165100000,186600000,131,6.8,239459,3,7
"113",10,384300000,198000000,186300000,108,6.4,159527,3,7
"114",10,368100000,179500000,188600000,118,6.6,280757,3,7
"115",10,821800000,412600000,409300000,141,7.4,500264,1,5
"116",10,677500000,188000000,489400000,169,8.6,1328734,1,5
"117",10,494900000,217600000,277300000,98,8.1,620069,2,6
"118",10,467500000,277300000,190200000,100,7.7,677776,2,6
"119",10,562100000,191500000,370700000,106,6.1,142801,2,7
"120",10,746800000,325100000,421700000,123,6,544971,2,5
"121",11,622700000,216600000,406000000,118,7.1,260088,2,7
"122",11,278000000,157000000,121000000,88,6.2,217351,3,7
"123",11,352100000,164600000,187500000,141,8.1,735337,2,6
"124",11,347300000,226200000,121200000,90,6.6,187882,3,7
"125",11,336000000,155000000,181000000,83,6.7,149562,3,7
"126",11,347500000,173000000,174500000,131,6.8,287801,3,7
"127",11,442800000,227500000,215400000,115,8,583205,2,6
"128",11,555000000,149300000,405700000,90,6.6,135068,2,7
"129",11,609000000,125000000,484000000,127,7.9,543164,2,5
"130",11,587200000,187200000,400000000,98,7.2,179189,2,7
"131",11,415300000,152600000,262600000,145,5.6,111208,2,7
"132",11,677700000,232600000,445100000,115,7.5,532801,2,5
"133",11,657800000,222500000,435300000,102,7.8,378394,2,5
"134",11,571000000,166200000,404800000,125,4.1,282327,2,7
"135",11,807100000,209700000,597400000,105,8.4,294435,2,5
"136",12,643300000,248800000,394600000,107,7.6,231779,2,7
"137",12,428000000,158200000,269800000,86,6.5,23366,3,7
"138",12,313500000,170700000,142800000,135,8.2,782310,2,6
"139",12,306800000,170700000,136100000,113,7.1,203226,3,7
"140",12,383500000,134500000,249000000,128,7.1,373909,3,7
"141",12,314400000,135400000,179000000,81,5.7,79677,3,7
"142",12,326600000,124700000,201800000,109,6.9,344598,3,7
"143",12,540000000,202400000,337600000,116,7,560870,2,7
"144",12,621500000,177000000,444500000,102,7.8,283377,2,7
"145",12,582900000,137700000,445200000,140,7.5,315013,2,7
"146",13,634200000,270400000,363800000,108,7.1,119444,2,7
"147",13,579200000,1500000,577700000,142,6.7,4931,2,7
"148",13,256300000,125600000,130700000,131,7.3,161068,3,7
"149",13,287600000,145100000,142500000,108,6.4,227663,3,7
"150",13,296700000,213300000,83300000,94,6.2,186089,3,7
"151",13,250400000,85300000,165100000,85,6.8,88156,3,7
"152",13,300300000,120200000,180100000,131,6.1,231796,3,7
"153",13,372200000,70100000,302100000,113,6.1,169203,3,7
"154",13,285200000,209300000,75900000,119,6.9,317276,3,7
"155",13,307100000,163600000,143500000,117,8,411367,3,6
"156",13,385700000,257700000,128000000,127,7.9,559745,2,6
"157",13,393600000,192800000,200800000,122,5.2,398795,2,7
"158",13,540400000,237300000,303200000,93,7.1,344358,2,7
"159",13,700400000,327500000,372900000,135,7.4,388128,2,5
"160",13,484600000,143600000,341000000,96,6.9,193916,2,7
"161",13,533000000,183600000,349300000,156,8,634755,2,6
"162",13,547400000,350100000,197300000,133,7.3,407232,2,7
"163",14,544100000,2000000,542100000,121,6.1,1325,2,7
"164",14,248100000,95000000,153100000,106,7.3,359831,3,6
"165",14,246900000,59700000,187200000,135,7.6,389371,3,6
"166",14,260700000,128200000,132500000,91,6.3,124004,3,7
"167",14,288500000,176200000,112300000,108,7.7,411374,3,6
"168",14,291500000,132400000,159100000,151,8.5,1093120,1,6
"169",14,519300000,180200000,339100000,117,7.3,516062,2,7
"170",14,361300000,217300000,144000000,92,5.2,70537,3,7
"171",14,657900000,229000000,428900000,120,6.4,339233,2,5
"172",14,377900000,141300000,236600000,120,8,754588,2,6
"173",14,481800000,176800000,305000000,105,7.6,476863,2,7
"174",14,467400000,228800000,238600000,132,7.7,448354,2,6
"175",14,471200000,189400000,281800000,101,7.7,351668,2,7
"176",15,530200000,145400000,384800000,113,5.7,123739,2,7
"177",15,237200000,101600000,135600000,118,6.5,248288,3,7
"178",15,275700000,153300000,122400000,86,5,89405,3,7
"179",15,245400000,132200000,113200000,138,5.6,241783,3,7
"180",15,286900000,162800000,124100000,100,6.6,157373,3,7
"181",15,340500000,127800000,212700000,107,7,167002,3,7
"182",15,341400000,134500000,206900000,110,6.7,343988,3,7
"183",15,449300000,181000000,268300000,115,7,696205,2,6
"184",15,359100000,176600000,182500000,140,6.2,148535,3,7
"185",15,414800000,132600000,282300000,126,6.7,406976,2,7
"186",15,500100000,131500000,368600000,101,6.3,73381,2,7
"187",15,474800000,169700000,305100000,89,6.7,95097,2,7
"188",16,529300000,201100000,328200000,112,7.1,100723,2,7
"189",16,224800000,106800000,118000000,84,7,166026,3,7
"190",16,235900000,78600000,157300000,146,7.2,277056,3,6
"191",16,236400000,127200000,109200000,107,5.9,235393,3,7
"192",16,230900000,76000000,154900000,121,7,283419,3,7
"193",16,333900000,127500000,206400000,166,7.8,546700,2,6
"194",16,371400000,125300000,246000000,115,6.5,324212,3,7
"195",16,249500000,75000000,174500000,104,5.1,117960,3,4
"196",16,374000000,77600000,296400000,107,7.3,204531,3,7
"197",16,411000000,101800000,309200000,131,6.9,447702,2,6
"198",16,474000000,155200000,318800000,114,6,195995,2,7
"199",16,521200000,143500000,377600000,95,7.1,119292,2,7
"200",17,446100000,151100000,295000000,128,8,446502,2,6
"201",17,215700000,69200000,146400000,124,5.9,55779,3,2
"202",17,209900000,96500000,113400000,101,7.6,317198,3,6
"203",17,231400000,104600000,126900000,96,6.3,184682,4,7
"204",17,256700000,114200000,142500000,108,6.5,230061,3,7
"205",17,237700000,137400000,100300000,107,6.4,287033,3,7
"206",17,310000000,114100000,195900000,96,6.8,176866,3,7
"207",17,223400000,89700000,133700000,98,6.3,144981,4,7
"208",17,329400000,107000000,222400000,108,8,656835,2,6
"209",17,392000000,116900000,275100000,180,8.2,1056672,1,6
"210",17,363200000,155100000,208100000,107,6.6,246272,3,7
"211",17,440600000,89800000,350800000,126,6.4,237985,2,7
"212",17,425400000,162800000,262600000,165,8.4,1235552,1,6
"213",18,528000000,175000000,353000000,97,6.3,96491,2,7
"214",18,327600000,158200000,169400000,169,7,63567,2,1
"215",18,215300000,113300000,102000000,165,7.2,240122,3,1
"216",18,207300000,144500000,62800000,106,6.8,325522,3,7
"217",18,249300000,129100000,120200000,115,7.1,301469,3,7
"218",18,220700000,110000000,110700000,84,5.5,129511,4,4
"219",18,211700000,47400000,164300000,144,7.2,252761,3,2
"220",18,287600000,126600000,161000000,91,6.1,130202,3,7
"221",18,205100000,63200000,141900000,138,6.9,222895,3,2
"222",18,439000000,47400000,391700000,123,6.8,228527,2,7
"223",18,321900000,148400000,173500000,95,7.2,211334,3,7
"224",18,403400000,126500000,276900000,124,7,543446,2,6
"225",18,463400000,126700000,336700000,89,6.4,408497,2,7
"226",19,415500000,162400000,253100000,123,6.6,193331,3,7
"227",19,468000000,127200000,340800000,114,6.8,105305,2,7
"228",19,525200000,188000000,337200000,106,7.9,480153,2,7
"229",19,203400000,100600000,102800000,136,6.9,236376,3,2
"230",19,242900000,116800000,126100000,110,7.1,231691,3,7
"231",19,220400000,173400000,47000000,97,6.9,193462,3,7
"232",19,321500000,120500000,200900000,153,8.3,1148441,1,6
"233",19,219400000,77900000,141500000,128,7.3,371351,3,6
"234",19,202000000,110300000,91700000,90,6.1,126471,4,4
"235",19,205000000,118700000,86300000,106,5.8,118561,4,4
"236",19,266500000,130200000,136300000,157,7.8,370882,2,6
"237",19,321700000,105300000,216400000,140,6.6,241610,3,7
"238",19,396600000,155300000,241300000,127,6.1,261251,3,7
"239",19,373000000,83400000,289700000,92,6.7,73560,3,7
"240",19,362000000,112200000,249800000,100,5.8,274965,3,7
"241",20,490700000,146900000,343800000,140,7.4,206768,2,7
"242",20,255100000,175000000,80100000,116,7,147553,3,7
"243",20,212700000,106800000,105900000,109,6.2,172490,4,7
"244",20,214000000,121700000,92400000,119,7.9,479940,3,6
"245",20,258000000,140100000,117900000,91,6.2,143549,3,7
"246",20,217800000,101000000,116800000,120,7.5,338665,3,6
"247",20,198600000,113100000,85600000,95,5.6,81615,4,4
"248",20,197300000,85100000,112200000,86,6.1,80066,4,4
"249",20,299300000,85500000,213800000,127,7.1,285450,3,7
"250",20,319700000,131800000,187900000,103,4.1,139152,3,7
"251",20,317400000,164000000,153400000,108,6.7,276211,3,7
"252",20,376100000,139900000,236300000,92,6.2,275787,3,7
"253",20,370500000,100200000,270300000,113,7.9,554830,2,6
"254",21,207500000,124100000,83400000,147,7.6,187493,3,2
"255",21,207700000,116900000,90800000,117,6,132481,4,7
"256",21,209200000,93100000,116000000,124,7.2,234207,3,2
"257",21,184400000,88500000,95900000,129,7.6,316793,3,6
"258",21,253600000,168300000,85400000,100,5.8,109995,3,7
"259",21,263400000,134800000,128600000,112,6.7,408882,3,6
"260",21,358400000,148300000,210100000,91,7.1,207367,3,7
"261",21,309200000,256000000,53200000,129,7.6,271025,2,7
"262",21,310700000,148400000,162200000,98,5.5,100358,3,7
"263",21,288400000,169100000,119300000,125,6.8,252528,3,7
"264",21,435000000,174300000,260700000,105,7.6,205688,2,7
"265",21,351700000,117700000,234000000,115,7.3,559496,2,6
"266",21,332200000,123100000,209100000,93,6.7,92998,3,7
"267",21,369300000,167800000,201600000,149,8.1,775776,2,6
"268",22,252400000,65800000,186600000,113,5.8,84382,4,7
"269",22,190200000,73200000,117000000,112,5.8,116013,4,4
"270",22,199000000,93400000,105700000,101,6.1,99334,4,4
"271",22,213700000,102600000,111100000,170,7.5,311799,2,6
"272",22,190300000,158100000,32200000,113,6.4,152313,3,7
"273",22,181700000,60700000,121000000,98,5.6,93109,5,4
"274",22,231400000,143500000,87900000,96,7.4,469720,3,6
"275",22,260100000,127000000,133100000,112,7,322788,3,7
"276",22,347500000,71000000,276500000,105,5.3,34787,3,7
"277",23,247000000,111000000,136000000,129,6.7,155744,3,7
"278",23,183600000,67000000,116700000,100,4.9,32352,5,4
"279",23,176100000,113000000,63200000,87,4.7,39465,5,3
"280",23,196400000,96400000,100000000,112,6.8,240523,3,7
"281",23,195700000,135600000,60100000,106,6.2,193502,4,7
"282",23,186400000,119500000,66900000,136,7.8,215458,3,2
"283",23,292800000,119400000,173400000,88,5.1,39812,3,7
"284",23,180600000,64000000,116500000,126,7,278874,3,2
"285",23,242700000,143200000,99600000,115,7.1,137974,3,7
"286",23,356700000,126600000,230100000,110,6.2,152631,3,7
"287",23,294800000,128000000,166800000,138,8.1,1024603,2,6
"288",23,245700000,123500000,122200000,107,7.2,218851,3,7
"289",23,319500000,137400000,182100000,112,7.5,406372,3,6
"290",23,362600000,101200000,261400000,138,5.8,231422,3,7
"291",24,383900000,152900000,231000000,102,6.7,62471,3,7
"292",24,225200000,74000000,151200000,106,6,27169,4,4
"293",24,193900000,118900000,75000000,124,6.4,97789,3,2
"294",24,228700000,115800000,112900000,114,5.2,211710,3,7
"295",24,190200000,138600000,51600000,98,5.8,88028,4,4
"296",24,203600000,51900000,151700000,126,6.3,153069,3,2
"297",24,178300000,90700000,87600000,83,5,107820,5,4
"298",24,242000000,101700000,140300000,93,5.8,105924,4,7
"299",24,178100000,83000000,95000000,134,7.7,303245,3,6
"300",24,267000000,104400000,162600000,97,7.1,112142,3,7
"301",24,293500000,118300000,175200000,100,6.4,279706,3,7
"302",24,304700000,67300000,237300000,98,5.3,190090,3,7
"303",24,348300000,102400000,245900000,113,6.8,391875,3,7
"304",24,352300000,107500000,244800000,97,6.3,72063,3,7
"305",25,381500000,114600000,267000000,118,4.6,83465,3,7
"306",25,372000000,100400000,271600000,105,4.5,45827,3,7
"307",25,193800000,77800000,116000000,167,7.5,376794,2,6
"308",25,173000000,108600000,64400000,144,7.7,343697,3,6
"309",25,182300000,75800000,106400000,88,5,38727,5,4
"310",25,177400000,109400000,67900000,116,7.1,369566,3,6
"311",25,178100000,64700000,113500000,85,6.6,104286,4,4
"312",25,219100000,148800000,70300000,129,6.9,334921,3,6
"313",25,227800000,98800000,129000000,119,5.8,149638,4,7
"314",25,288300000,95300000,193000000,146,4.4,70080,3,7
"315",25,286200000,89100000,197100000,124,7,459301,3,6
"316",25,346900000,153700000,193200000,92,6.5,64384,3,7
"317",25,315000000,85000000,229900000,103,6.6,279967,3,7
"318",25,193400000,96400000,97100000,121,7.5,65083,3,2
"319",26,365600000,117500000,248100000,96,5.4,98345,3,7
"320",26,165300000,108200000,57100000,111,6.3,118121,4,2
"321",26,181000000,104500000,76500000,117,7.7,230431,3,2
"322",26,196500000,120900000,75600000,99,6.8,307654,3,7
"323",26,162900000,35800000,127100000,136,6.8,289904,3,2
"324",26,230700000,130300000,100400000,110,6.5,192121,3,7
"325",26,171700000,57400000,114300000,143,8,468007,2,6
"326",26,243000000,124900000,118100000,90,6.9,188991,3,7
"327",26,278300000,67600000,210700000,103,6,209184,3,7
"328",26,226900000,83500000,143400000,110,6,154178,4,7
"329",26,306900000,103400000,203500000,97,7.3,146923,3,7
"330",26,286100000,93100000,193100000,109,6.6,399750,3,7
"331",26,331300000,191700000,139600000,112,7,323997,3,7
"332",26,343500000,158800000,184600000,122,7.1,212814,3,7
"333",26,287500000,184300000,103200000,115,6.4,132698,3,7
"334",27,155700000,57000000,98700000,99,6.3,55034,5,4
"335",27,361700000,706000,361000000,110,5.3,1076,3,7
"336",27,161800000,89100000,72700000,116,5.5,115720,4,4
"337",27,147900000,112700000,35200000,88,5.4,101116,4,4
"338",27,180600000,127200000,53400000,108,6.2,96584,4,4
"339",27,179300000,66500000,112800000,110,5.8,158890,4,4
"340",27,162900000,72700000,90200000,128,6.4,93727,3,2
"341",27,187300000,110400000,76900000,91,5.9,132517,4,4
"342",27,196400000,82300000,114100000,115,6.2,156052,4,2
"343",27,164900000,80200000,84600000,108,6.2,168152,4,4
"344",27,223200000,97700000,125600000,104,6.8,314015,3,7
"345",27,219900000,116600000,103300000,114,5.5,254463,3,7
"346",27,305300000,83700000,221600000,99,5.7,174063,3,7
"347",27,282600000,83000000,199500000,96,6.4,76003,3,7
"348",27,334900000,65100000,269800000,129,6.5,221314,3,7
"349",28,351300000,115300000,236000000,95,6.5,29053,3,7
"350",28,138900000,73300000,65600000,116,7,37307,6,2
"351",28,147800000,66800000,81000000,123,6.1,98136,6,2
"352",28,152700000,71500000,81200000,121,7.2,169685,3,2
"353",28,179200000,102500000,76600000,103,5.3,199107,4,4
"354",28,172900000,139200000,33600000,104,5.6,45500,4,4
"355",28,162200000,57500000,104800000,145,7.4,132620,3,2
"356",28,163800000,63500000,100300000,132,6,104582,3,2
"357",28,222200000,80200000,142100000,88,6.1,274584,3,7
"358",28,186100000,120100000,66000000,115,5.9,134469,4,4
"359",28,271400000,162000000,109400000,102,5.9,213806,3,7
"360",28,303000000,65400000,237600000,131,5.8,226876,3,7
"361",28,216600000,169700000,46900000,146,8.1,397669,2,6
"362",28,288900000,150900000,137900000,139,6.7,403653,3,6
"363",28,274300000,119800000,154500000,95,6.4,82452,3,7
"364",28,320400000,102500000,217900000,134,7.3,201152,3,7
"365",29,349500000,172000000,177600000,130,6.8,60598,3,7
"366",29,334900000,45500000,289400000,72,6.6,23,7,7
"367",29,147100000,69800000,77300000,99,6.5,170161,4,4
"368",29,177400000,105800000,71600000,116,6.4,193865,3,2
"369",29,171300000,126300000,45000000,96,5.8,128601,4,4
"370",29,161500000,76200000,85200000,110,5.4,86932,4,4
"371",29,284100000,73100000,211100000,132,6.6,244101,3,7
"372",29,163000000,70300000,92700000,129,5.9,74735,3,2
"373",29,175400000,93500000,81900000,97,7.4,216651,3,2
"374",29,219400000,80300000,139100000,99,6.1,158587,4,7
"375",29,214100000,97100000,117000000,140,7,263922,3,6
"376",29,216200000,100300000,115900000,92,5.6,183064,4,4
"377",30,122100000,54700000,67400000,93,5.4,23536,5,4
"378",30,302900000,12400000,290500000,161,8.4,128506,2,2
"379",30,144100000,39800000,104300000,119,6.7,210788,3,2
"380",30,170000000,65000000,105000000,77,5.4,46395,5,4
"381",30,143000000,62400000,80700000,126,7.1,137070,3,2
"382",30,176100000,106100000,69900000,111,7,325460,3,6
"383",30,158800000,74100000,84700000,124,8,719371,2,6
"384",30,173400000,100500000,73000000,96,5.4,132079,4,4
"385",30,268400000,107500000,160900000,102,6.7,96035,3,7
"386",30,212900000,110100000,102800000,99,6,83398,4,4
"387",30,210800000,115600000,95200000,112,7.9,609874,2,6
"388",30,276100000,113200000,162900000,135,6.7,271167,3,7
"389",30,252300000,171200000,81000000,110,7.6,288093,3,7
"390",30,270700000,150200000,120500000,97,6.3,269192,3,7
"391",30,246200000,130200000,116100000,88,7.1,39625,3,7
"392",31,321100000,85100000,236000000,130,8.2,239915,3,6
"393",31,119900000,1600000,118400000,111,7.1,2141,6,2
"394",31,173000000,95600000,77400000,154,7.2,133251,3,1
"395",31,136700000,115700000,21100000,113,7.8,186199,3,2
"396",31,141800000,96500000,45300000,96,6.2,168661,4,4
"397",31,165300000,91000000,74300000,92,5.5,124253,4,4
"398",31,172000000,88100000,83900000,90,5.9,119602,4,4
"399",31,154700000,82900000,71800000,101,5.5,52956,5,4
"400",31,275300000,182200000,93100000,150,7.3,231172,3,6
"401",31,211300000,49600000,161800000,165,6.6,114679,3,1
"402",31,171600000,74300000,97300000,122,8.1,778829,2,6
"403",31,205300000,88900000,116400000,96,6.4,192335,4,7
"404",31,260500000,89300000,171200000,150,6.4,210828,3,7
"405",31,211800000,83600000,128300000,116,5.7,168077,4,7
"406",31,244900000,78700000,166100000,105,5.6,121773,4,7
"407",31,299500000,77000000,222400000,113,6.2,81925,3,7
"408",32,304900000,68400000,236400000,102,5.8,86745,3,7
"409",32,119600000,45200000,74300000,85,5.8,5954,5,4
"410",32,155000000,82300000,72700000,117,6.7,189085,3,2
"411",32,141200000,71300000,69900000,83,5.3,140231,5,4
"412",32,164700000,132700000,32000000,105,5.6,33467,4,4
"413",32,170300000,88200000,82000000,101,6.1,132867,4,4
"414",32,147700000,87000000,60700000,93,6.6,220034,4,4
"415",32,169900000,121500000,48400000,113,7.6,489578,3,6
"416",32,200300000,83100000,117200000,121,7.1,216062,3,2
"417",32,245500000,79700000,165800000,113,6.2,232842,3,7
"418",32,209600000,117500000,92100000,98,6.9,402380,3,6
"419",32,251200000,150100000,101100000,138,7.2,422501,3,6
"420",32,257000000,84300000,172800000,99,5.4,127420,3,7
"421",33,154900000,94000000,60900000,105,5.2,79674,5,4
"422",33,141100000,70800000,70200000,114,5.9,121781,4,4
"423",33,164400000,104300000,60100000,92,5.5,59533,4,4
"424",33,170100000,57900000,112200000,106,6.1,41007,4,4
"425",33,169300000,97800000,71500000,95,6.8,81043,4,4
"426",33,144200000,75100000,69100000,119,6.7,112147,6,2
"427",33,224900000,97000000,128000000,120,7.7,575502,3,6
"428",33,207000000,104000000,103000000,83,5.8,86377,4,4
"429",33,247000000,133700000,113300000,101,5.4,130782,3,7
"430",33,305900000,132400000,173500000,113,8,116025,3,7
"431",33,235700000,110800000,124800000,119,7,216430,3,7
"432",34,296100000,84400000,211700000,108,6.7,41735,3,7
"433",34,127700000,77100000,50500000,116,6.6,73199,6,2
"434",34,130500000,41400000,89200000,101,7,163327,4,8
"435",34,160800000,110200000,50600000,97,6.1,116687,4,4
"436",34,194000000,100000000,94000000,84,5.9,50025,4,4
"437",34,144100000,66000000,78100000,101,4.8,42634,5,3
"438",34,154900000,103400000,51600000,130,6.5,65008,3,2
"439",34,159300000,95700000,63600000,102,4,63883,5,3
"440",34,236400000,132100000,104300000,122,7.7,626619,2,6
"441",34,186200000,66500000,119700000,82,5.2,90424,5,4
"442",34,243800000,60500000,183300000,100,4.8,183418,3,4
"443",35,228100000,1300000,226800000,104,6.7,1836,3,4
"444",35,111800000,39700000,72100000,97,6.5,4033,5,4
"445",35,131700000,91100000,40600000,112,6.2,54474,4,4
"446",35,124700000,75800000,49000000,125,6.8,97736,6,2
"447",35,160600000,28100000,132500000,88,6.2,139087,4,4
