"","X","bo_year_rank","worldwidegross","domesticgross","overseasgross","runtimeMinutes","averageRating","numVotes","Hcluster","km.cluster","numVotes_sq","bo_and_num"
"323",515,40,1.11e+08,60900000,50100000,114,5.7,67507,"5","4",4557195049,2700280
"324",516,40,119100000,52800000,66400000,124,6.7,74521,"6","2",5553379441,2980840
"325",517,40,141300000,63900000,77500000,117,6.5,73146,"6","2",5350337316,2925840
"326",518,40,130300000,77900000,52400000,146,7.7,311174,"3","6",96829258276,12446960
"327",519,40,122700000,51100000,71600000,101,6,78574,"5","4",6173873476,3142960
"328",520,40,145900000,50600000,95300000,96,6.5,92452,"5","4",8547372304,3698080
"329",521,40,163400000,64500000,98900000,91,5,187759,"5","4",35253442081,7510360
"330",522,40,177200000,82600000,94700000,115,7.3,224885,"3","2",50573263225,8995400
"331",523,40,166800000,83800000,83000000,109,7.4,303491,"3","6",92106787081,12139640
"332",524,40,177500000,84800000,92800000,91,5.6,94005,"4","4",8836940025,3760200
"333",525,40,194600000,75800000,118800000,121,7.1,194912,"3","2",37990687744,7796480
"334",526,41,205600000,18100,205600000,56,6.8,667,"7","8",444889,27347
"335",527,41,214100000,115700000,98400000,130,7.2,81565,"3","2",6652849225,3344165
"336",528,41,83500000,39000000,44500000,87,6.5,15306,"5","8",234273636,627546
"337",529,41,1.15e+08,81200000,33900000,99,5.1,23785,"5","4",565726225,975185
"338",530,41,135700000,47900000,87800000,72,5.4,13931,"5","4",194072761,571171
"339",531,41,121100000,38400000,82700000,129,7.8,233703,"3","2",54617092209,9581823
"340",532,41,162800000,71200000,91600000,96,6.5,82530,"4","4",6811200900,3383730
"341",533,41,177200000,77200000,100000000,117,6.7,237260,"3","2",56292307600,9727660
"342",534,41,145700000,118600000,27100000,93,6.3,149064,"4","4",22220076096,6111624
"343",535,41,196100000,125000000,71100000,104,6.8,175394,"3","7",30763055236,7191154
"344",536,41,1.84e+08,47400000,136600000,127,5.3,168967,"3","4",28549847089,6927647
"345",537,41,208300000,56200000,152100000,106,7.4,180677,"3","2",32644178329,7407757
"346",539,42,76300000,32100000,44100000,119,6.2,37354,"6","2",1395321316,1568868
"347",540,42,109300000,22000000,87300000,110,7.7,117046,"6","2",13699766116,4915932
"348",541,42,98400000,38300000,60000000,101,6.1,114024,"5","4",13001472576,4789008
"349",542,42,114700000,78100000,36500000,138,7.1,122529,"6","2",15013355841,5146218
"350",543,42,1.34e+08,101100000,32800000,82,3.9,47108,"7","3",2219163664,1978536
"351",544,42,119300000,68700000,50600000,124,6,87533,"6","2",7662026089,3676386
"352",545,42,1.29e+08,86100000,43000000,97,7,306573,"3","2",93987004329,12876066
"353",546,42,139400000,63300000,76100000,93,5.9,132531,"5","4",17564465961,5566302
"354",547,42,197700000,65200000,132500000,114,6.2,124767,"4","2",15566804289,5240214
"355",548,42,173900000,37500000,136400000,109,6.7,349578,"3","6",122204778084,14682276
"356",549,42,1.83e+08,64900000,118100000,106,5.6,80153,"4","4",6424503409,3366426
"357",550,42,203300000,43600000,159700000,132,6.5,156257,"3","2",24416250049,6562794
"358",551,42,173600000,109800000,63800000,133,7.6,228951,"3","2",52418560401,9615942
"359",552,42,205800000,62500000,143200000,99,5.9,129300,"4","4",16718490000,5430600
"360",553,43,190400000,102100000,88300000,121,6.7,105650,"3","2",11161922500,4542950
"361",554,43,107200000,70300000,36900000,99,5.9,69517,"5","4",4832613289,2989231
"362",555,43,97800000,40300000,57500000,132,7.6,136992,"6","2",18766808064,5890656
"363",556,43,113700000,67400000,46400000,118,7.2,256412,"3","2",65747113744,11025716
"364",557,43,131300000,81300000,50000000,109,7.1,248491,"3","2",61747777081,10685113
"365",558,43,137600000,82300000,55300000,96,7.1,133394,"4","8",17793959236,5735942
"366",559,43,128400000,88700000,39700000,97,5.6,68128,"5","4",4641424384,2929504
"367",560,43,160300000,76800000,83500000,111,6.1,146358,"4","4",21420664164,6293394
"368",561,43,169900000,80400000,89500000,102,5.2,53336,"5","4",2844728896,2293448
"369",562,43,170400000,119200000,51200000,107,6.6,224722,"3","2",50499977284,9663046
"370",563,43,1.68e+08,56100000,111900000,100,4.3,141900,"5","3",20135610000,6101700
"371",564,43,180300000,19000000,161300000,114,7.6,181092,"3","2",32794312464,7786956
"372",565,43,225900000,41200000,184700000,137,6.5,144323,"3","2",20829128329,6205889
"373",567,44,165500000,72300000,93200000,142,7.6,266712,"3","2",71135290944,11735328
"374",568,44,106400000,57300000,49100000,98,6.7,103978,"4","8",10811424484,4575032
"375",569,44,9.7e+07,51400000,45600000,131,7.6,227347,"3","2",51686658409,10003268
"376",570,44,124700000,75300000,49400000,152,7.7,129042,"3","2",16651837764,5677848
"377",571,44,111100000,80300000,30800000,104,5.1,72957,"5","4",5322723849,3210108
"378",572,44,123400000,56400000,66900000,103,7.3,98759,"6","8",9753340081,4345396
"379",573,44,192300000,101500000,90800000,132,7.2,307521,"3","6",94569165441,13530924
"380",574,44,167800000,81600000,86200000,98,6.7,174759,"4","4",30540708081,7689396
"381",575,44,157900000,81200000,76800000,123,6.8,215846,"3","2",46589495716,9497224
"382",576,44,135600000,38600000,96900000,127,7.6,240889,"3","2",58027510321,10599116
"383",577,44,136300000,64200000,72100000,102,6.3,169188,"4","4",28624579344,7444272
"384",578,44,165200000,88600000,76600000,103,7.1,83370,"4","2",6950556900,3668280
"385",579,44,179400000,59700000,119700000,83,6.4,254136,"3","4",64585106496,11181984
"386",580,44,221600000,33700000,187900000,109,5.3,81754,"4","4",6683716516,3597176
"387",582,45,1.89e+08,778000,188200000,116,6.4,1221,"3","2",1490841,54945
"388",583,45,183900000,113300000,70700000,100,6.2,103295,"4","4",10669857025,4648275
"389",584,45,217800000,86100000,131700000,86,3.2,49750,"7","3",2475062500,2238750
"390",585,45,1.74e+08,54900000,119100000,99,5.5,21610,"5","4",466992100,972450
"391",586,45,72200000,54600000,17600000,117,5.1,13077,"5","4",171007929,588465
"392",587,45,94700000,60400000,34300000,103,5.3,71695,"5","4",5140173025,3226275
"393",588,45,104200000,61300000,42800000,107,6.3,90678,"4","4",8222499684,4080510
"394",590,45,117600000,67100000,50500000,91,5.8,62133,"5","4",3860509689,2795985
"395",591,45,151200000,72300000,78900000,90,6.6,139673,"4","4",19508546929,6285285
"396",592,45,1.32e+08,72000000,60000000,104,6.8,243828,"3","2",59452093584,10972260
"397",595,46,183400000,72700000,110700000,87,6.8,51357,"4","8",2637541449,2362422
"398",596,46,109600000,38200000,71400000,95,7.2,92329,"4","8",8524644241,4247134
"399",597,46,91800000,58900000,32900000,106,6.4,95244,"4","4",9071419536,4381224
"400",598,46,116800000,51700000,65100000,106,7.7,191909,"3","2",36829064281,8827814
"401",599,46,1.22e+08,48500000,73500000,113,6.8,62310,"6","2",3882536100,2866260
"402",600,46,108500000,61600000,46900000,144,8,167820,"3","2",28163552400,7719720
"403",601,46,120700000,50900000,69800000,139,7.8,273234,"3","2",74656818756,12568764
"404",602,46,129300000,50900000,78300000,123,7.8,231013,"3","2",53367006169,10626598
"405",603,46,157100000,94800000,62300000,118,6.9,275442,"3","2",75868295364,12670332
"406",604,46,158300000,80100000,78200000,103,6.3,74117,"4","4",5493329689,3409382
"407",605,46,126700000,73400000,53300000,109,7.4,255932,"3","2",65501188624,11772872
"408",606,46,160100000,8300000,151800000,101,6.3,112614,"4","4",12681912996,5180244
"409",607,46,167200000,113700000,53500000,110,6.1,125041,"4","4",15635251681,5751886
"410",608,46,1.74e+08,134500000,39500000,111,5.7,117308,"4","4",13761166864,5396168
"411",611,47,183300000,55500000,127900000,117,6.4,70485,"4","2",4968135225,3312795
"412",612,47,120200000,35300000,84900000,100,6.2,86174,"5","4",7425958276,4050178
"413",613,47,99300000,56900000,42300000,110,6.5,113098,"4","2",12791157604,5315606
"414",614,47,108800000,41700000,67200000,110,7.5,117881,"6","2",13895930161,5540407
"415",615,47,87800000,41300000,46400000,131,7.2,74612,"6","2",5566950544,3506764
"416",616,47,115800000,57800000,58000000,119,6.7,205750,"3","2",42333062500,9670250
"417",617,47,124600000,75300000,49300000,100,7.7,180731,"3","2",32663694361,8494357
"418",618,47,120500000,81600000,38800000,120,7.3,57115,"6","2",3262123225,2684405
"419",619,47,149300000,94500000,54800000,91,3.8,21163,"7","3",447872569,994661
"420",620,47,157900000,42600000,115300000,92,5.8,99509,"5","4",9902041081,4676923
"421",621,47,161800000,93800000,68000000,138,7.3,306537,"3","6",93964932369,14407239
"422",622,47,169800000,86200000,83600000,109,5.6,120447,"4","4",14507479809,5661009
"423",623,48,195200000,63900000,131400000,123,7.3,319761,"3","6",102247097121,15348528
"424",624,48,1.59e+08,4400000,154600000,89,6.2,51328,"4","4",2634563584,2463744
"425",625,48,64500000,28100000,36500000,100,6.2,36165,"8","4",1307907225,1735920
"426",626,48,96200000,45600000,50600000,77,6.3,15958,"5","4",254657764,765984
"427",627,48,87700000,58200000,29500000,157,6.8,88656,"7","1",7859886336,4255488
"428",628,48,105800000,65000000,40800000,125,7.1,118051,"6","2",13936038601,5666448
"429",631,48,105300000,37900000,67400000,118,5.9,111444,"5","4",12419765136,5349312
"430",632,48,127800000,36800000,91000000,116,5.8,80924,"5","4",6548693776,3884352
"431",633,48,152900000,78000000,74900000,104,6.2,126171,"4","4",15919121241,6056208
"432",634,48,128100000,100500000,27600000,98,6.9,250022,"3","2",62511000484,12001056
"433",635,48,122400000,38600000,83900000,89,6.3,164217,"4","4",26967223089,7882416
"434",636,48,152300000,98700000,53600000,88,6.3,145960,"4","4",21304321600,7006080
"435",637,48,160100000,62300000,97800000,88,6.4,139548,"4","4",19473644304,6698304
"436",638,48,146900000,27400000,119600000,106,6,87636,"4","4",7680068496,4206528
"437",639,48,163400000,115600000,47800000,137,7.2,131858,"3","2",17386532164,6329184
"438",640,48,170300000,98900000,71300000,119,6.5,240031,"3","2",57614880961,11521488
"439",641,49,185400000,104900000,80500000,93,5.8,47164,"4","4",2224442896,2311036
"440",642,49,96100000,34600000,61500000,123,5.9,111558,"5","2",12445187364,5466342
"441",643,49,85500000,56600000,28900000,112,6.4,103681,"4","2",10749749761,5080369
"442",644,49,104400000,50500000,53800000,98,5.4,74144,"5","4",5497332736,3633056
"443",645,49,115500000,34000000,81500000,104,7.2,192262,"6","2",36964676644,9420838
"444",646,49,117700000,54100000,63600000,93,5.8,122313,"5","4",14960469969,5993337
"445",647,49,1.28e+08,52100000,75900000,104,6.6,97625,"4","4",9530640625,4783625
"446",648,49,122200000,37500000,84700000,134,7.3,142049,"6","2",20177918401,6960401
"447",649,49,156500000,54800000,101700000,103,6.3,168896,"4","4",28525858816,8275904
"448",652,49,151600000,46900000,104700000,140,6.6,142649,"6","2",20348737201,6989801
"449",653,50,137100000,69500000,67600000,98,5.1,44353,"5","4",1967188609,2217650
"450",654,50,1.03e+08,40100000,62900000,100,6.7,234167,"4","8",54834183889,11708350
"451",655,50,9.1e+07,56000000,35100000,115,6.1,63800,"5","4",4070440000,3190000
"452",656,50,107100000,80600000,26500000,98,6.2,124190,"5","4",15423156100,6209500
"453",657,50,113100000,70800000,42300000,109,5.6,120773,"5","4",14586117529,6038650
"454",658,50,102900000,48300000,54500000,95,6.7,94032,"4","8",8842017024,4701600
"455",659,50,117800000,80200000,37600000,105,6.8,209237,"4","2",43780122169,10461850
"456",660,50,115900000,39400000,76500000,128,7.1,201519,"3","2",40609907361,10075950
"457",661,50,139800000,62000000,77800000,103,5.8,98804,"5","4",9762230416,4940200
"458",662,50,1.17e+08,73000000,44000000,100,5.4,20131,"5","4",405257161,1006550
"459",663,50,154800000,125100000,29700000,121,7.5,249701,"3","2",62350589401,12485050
"460",664,50,150400000,64000000,86400000,100,5.9,38943,"5","4",1516557249,1947150
"461",665,50,140800000,110200000,30600000,125,6.2,123099,"3","2",15153363801,6154950
"462",666,51,139200000,1400000,137800000,134,7,2912,"6","2",8479744,148512
"463",667,51,173100000,800000,172300000,124,6.6,3501,"3","2",12257001,178551
"464",668,51,179800000,81900000,97900000,116,7.2,111711,"3","2",12479347521,5697261
"465",669,51,84800000,57700000,27000000,84,4.8,54250,"5","3",2943062500,2766750
"466",670,51,101600000,56100000,45400000,95,5.5,64710,"5","4",4187384100,3300210
"467",671,51,101900000,68900000,33000000,105,5.9,38414,"5","4",1475635396,1959114
"468",672,51,109700000,71500000,38200000,127,7.5,171130,"3","2",29285476900,8727630
"469",673,51,114800000,52300000,62500000,99,6.8,131747,"4","8",17357272009,6719097
"470",674,51,114700000,58700000,55900000,89,5.5,95473,"5","4",9115093729,4869123
"471",675,51,136300000,67100000,69300000,110,5.6,113973,"5","4",12989844729,5812623
"472",676,51,113900000,56700000,57100000,92,5.8,108081,"5","4",11681502561,5512131
"473",677,51,154500000,134900000,19500000,99,6.2,95779,"4","4",9173616841,4884729
"474",678,51,149900000,55100000,94800000,111,6.1,219502,"4","2",48181128004,11194602
"475",679,51,132700000,100500000,32200000,109,4.2,36217,"5","3",1311671089,1847067
"476",680,51,142800000,53900000,88900000,88,4.6,59042,"5","3",3485957764,3011142
"477",681,51,52900000,30300000,22500000,125,7,45232,"6","2",2045933824,2306832
"478",682,52,50400000,40700000,9700000,116,6.1,4374,"6","4",19131876,227448
"479",683,52,90700000,37800000,53000000,103,5.7,23583,"5","4",556157889,1226316
"480",684,52,83300000,53000000,30300000,124,7.6,226288,"3","2",51206258944,11766976
"481",685,52,95100000,38000000,57200000,96,5.6,67843,"5","4",4602672649,3527836
"482",686,52,101200000,52800000,48400000,115,6.6,124885,"6","2",15596263225,6494020
"483",687,52,108100000,67300000,40800000,136,6.7,74447,"6","2",5542355809,3871244
"484",688,52,114200000,65300000,48900000,104,6.5,105299,"4","4",11087879401,5475548
"485",689,52,1e+08,39700000,60300000,100,6.3,155049,"4","4",24040192401,8062548
"486",690,52,149700000,74200000,75500000,91,3.3,72557,"7","3",5264518249,3772964
"487",691,52,151800000,38400000,113400000,128,6.2,138217,"3","2",19103939089,7187284
"488",692,52,177900000,58100000,119800000,116,5.5,142970,"4","4",20440420900,7434440
"489",693,52,140500000,35100000,105400000,99,6.4,51689,"5","4",2671752721,2687828
"490",694,53,120600000,67400000,53200000,118,7.3,54914,"6","2",3015547396,2910442
"491",695,53,48800000,40700000,8100000,109,5.4,6241,"5","4",38950081,330773
"492",696,53,90400000,68400000,22100000,98,6,82034,"5","4",6729577156,4347802
"493",697,53,8e+07,51800000,28200000,101,5.6,30601,"5","4",936421201,1621853
"494",698,53,94900000,66800000,28100000,98,6.4,63979,"5","4",4093312441,3390887
"495",699,53,98200000,56400000,41800000,102,6.4,146713,"4","4",21524704369,7775789
"496",700,53,1.04e+08,50000000,53900000,76,5.3,18226,"5","4",332187076,965978
"497",701,53,97800000,72000000,25800000,116,5.6,37384,"5","4",1397563456,1981352
"498",702,53,1.13e+08,35700000,77300000,141,7.7,224939,"3","2",50597553721,11921767
"499",703,53,108300000,44300000,64100000,104,5.9,71432,"5","4",5102530624,3785896
"500",704,53,133400000,70300000,63200000,130,7.8,316652,"3","6",100268489104,16782556
"501",705,53,149500000,55800000,93700000,109,6.5,320866,"3","2",102954989956,17005898
"502",706,54,4.5e+07,40600000,4500000,110,6.6,5298,"8","8",28068804,286092
"503",707,54,77500000,50300000,27200000,90,6.9,98770,"4","8",9755512900,5333580
"504",708,54,82200000,43100000,39100000,101,6.2,120650,"5","4",14556422500,6515100
"505",709,54,103100000,55200000,47900000,103,7.6,356150,"3","6",126842822500,19232100
"506",710,54,95700000,47000000,48700000,124,7.2,294650,"3","2",86818622500,15911100
"507",711,54,129200000,93600000,35600000,116,7.8,319660,"3","6",102182515600,17261640
"508",712,54,106400000,67200000,39200000,98,5.7,51952,"5","4",2699010304,2805408
"509",713,54,149200000,70700000,78600000,108,6.2,200046,"4","4",40018402116,10802484
"510",714,54,119900000,36300000,83600000,105,6.3,86924,"4","4",7555781776,4693896
"511",715,54,132800000,95700000,37100000,157,7.4,254212,"3","2",64623740944,13727448
"512",716,54,146400000,71600000,74800000,100,6.2,160943,"4","4",25902649249,8690922
"513",717,54,128400000,35100000,93300000,111,5.7,56521,"5","4",3194623441,3052134
"514",718,55,43200000,27900000,15300000,95,7.2,13094,"8","8",171452836,720170
"515",719,55,7.6e+07,47100000,28900000,118,6.4,74893,"6","2",5608961449,4119115
"516",721,55,80700000,75600000,5100000,127,6.9,30248,"6","2",914941504,1663640
"517",722,55,96500000,31000000,65500000,108,6.9,22054,"8","8",486378916,1212970
"518",723,55,102400000,59000000,43300000,101,7.3,222492,"3","2",49502690064,12237060
"519",724,55,95600000,54100000,41500000,87,6.2,58845,"4","4",3462734025,3236475
"520",726,55,105600000,42200000,63500000,91,6,47906,"5","4",2294984836,2634830
"521",727,55,1.09e+08,31700000,77300000,104,6.1,149144,"4","4",22243932736,8202920
"522",728,55,137300000,25100000,112200000,115,6.7,214495,"3","2",46008105025,11797225
"523",729,55,127200000,52000000,75200000,107,6.4,201960,"4","2",40787841600,11107800
"524",730,55,147400000,46500000,101000000,97,7.1,45837,"4","8",2101030569,2521035
"525",731,55,117700000,69200000,48500000,100,6.9,170530,"4","8",29080480900,9379150
"526",732,55,125800000,211000,125600000,121,6.7,5123,"6","2",26245129,281765
"527",733,56,115100000,187000,114900000,114,5.4,1013,"5","4",1026169,56728
"528",734,56,39100000,23000000,16100000,108,7.1,39226,"8","8",1538679076,2196656
"529",735,56,74600000,31600000,43000000,122,6.8,140495,"6","2",19738845025,7867720
"530",736,56,82300000,48800000,33500000,129,7.2,101810,"6","2",10365276100,5701360
"531",737,56,1.02e+08,59500000,42500000,93,5.3,56981,"5","4",3246834361,3190936
"532",738,56,96300000,53800000,42500000,119,6.3,98747,"6","2",9750970009,5529832
"533",739,56,107900000,15100000,92800000,94,6,30773,"5","4",946977529,1723288
"534",740,56,96900000,62700000,34200000,125,7,163355,"6","2",26684856025,9147880
"535",741,56,9.3e+07,49000000,44000000,119,7.2,149703,"6","2",22410988209,8383368
"536",743,56,108900000,34200000,74700000,124,7.6,219672,"3","2",48255787584,12301632
"537",744,56,1.28e+08,46300000,81700000,117,6.5,108464,"6","2",11764439296,6073984
"538",746,56,134400000,63900000,70500000,105,6.6,122382,"4","2",14977353924,6853392
"539",747,56,130500000,27100000,103400000,172,7.4,329306,"2","1",108442441636,18441136
"540",748,56,122500000,66000000,56500000,115,5.6,49061,"5","4",2406981721,2747416
"541",749,57,121500000,74100,121500000,127,6,16977,"7","2",288218529,967689
